epoch,train_loss,validation_loss
1,0.9620285704731941,1.611214280128479
2,0.8918626867234707,1.5520055294036865
3,0.8710167184472084,1.492014765739441
4,0.828289870172739,1.42772376537323
5,0.7416385300457478,1.3562548160552979
6,0.6887227203696966,1.2756519317626953
7,0.6365803815424442,1.191008448600769
8,0.5886389687657356,1.1065824031829834
9,0.5272102961316705,1.0265401601791382
10,0.49852663092315197,0.9638835787773132
11,0.4915584400296211,0.923046350479126
12,0.43683335557579994,0.8738722205162048
13,0.4397168941795826,0.8344627618789673
14,0.39757891930639744,0.7977036237716675
15,0.36610937118530273,0.777667760848999
16,0.3560676723718643,0.7725457549095154
17,0.3530549369752407,0.7593550682067871
18,0.3092278968542814,0.72481369972229
19,0.321524266153574,0.7221088409423828
20,0.33100312016904354,0.720609724521637
21,0.3040553545579314,0.7013587951660156
22,0.29967488441616297,0.6937496662139893
23,0.27721872739493847,0.659430980682373
24,0.29254317935556173,0.6698418259620667
25,0.28644561395049095,0.6515709757804871
26,0.27871925476938486,0.6372227668762207
27,0.28092452231794596,0.6241082549095154
28,0.2524702651426196,0.6376365423202515
29,0.2637278148904443,0.6409714818000793
30,0.26869728974998,0.6166328191757202
31,0.2523456299677491,0.6166936755180359
32,0.2626012107357383,0.6163656115531921
33,0.24324508104473352,0.6175799369812012
34,0.24439564533531666,0.6130385994911194
35,0.2564014680683613,0.6114181876182556
36,0.2616517711430788,0.6030025482177734
37,0.269646480679512,0.6022586822509766
38,0.2648887112736702,0.5858808755874634
39,0.23752330243587494,0.5996647477149963
40,0.24702925235033035,0.6042977571487427
41,0.25418271869421005,0.5833638906478882
42,0.24578535929322243,0.5862199068069458
43,0.23811102472245693,0.5919173955917358
44,0.24268356151878834,0.58856600522995
45,0.23571673780679703,0.5738367438316345
46,0.253483222797513,0.5798574090003967
47,0.24307100474834442,0.5864454507827759
48,0.2479538256302476,0.5867014527320862
49,0.2385207712650299,0.5557352900505066
50,0.21768129151314497,0.5620737075805664
51,0.22713276790454984,0.5701426267623901
52,0.24411275703459978,0.569858193397522
53,0.22727102227509022,0.5732927322387695
54,0.22411287762224674,0.5924288630485535
55,0.2435543406754732,0.5711313486099243
56,0.2476100604981184,0.5554633736610413
57,0.2173201683908701,0.5652258396148682
58,0.23098880518227816,0.5864973068237305
59,0.24910145718604326,0.582365095615387
60,0.2472600731998682,0.560012698173523
61,0.22250341530889273,0.5539491176605225
62,0.2278469419106841,0.5637450814247131
63,0.20600116532295942,0.5604550838470459
64,0.23054819460958242,0.5548900961875916
65,0.22414438519626856,0.5676970481872559
66,0.22997768223285675,0.5660716891288757
67,0.22745734546333551,0.554938018321991
68,0.2226179069839418,0.5572348237037659
69,0.2548066908493638,0.5598573684692383
70,0.1973031284287572,0.5515627861022949
71,0.20718841347843409,0.5465155243873596
72,0.22306611482053995,0.5619129538536072
73,0.2161375880241394,0.5635076761245728
74,0.21378575824201107,0.5676823854446411
75,0.18427557032555342,0.5580338835716248
76,0.2052088426426053,0.5403463244438171
77,0.22035150788724422,0.5310462117195129
78,0.19920216128230095,0.5519446134567261
79,0.24305213754996657,0.5683990716934204
80,0.19126713275909424,0.5577090978622437
81,0.2174158962443471,0.5428062677383423
82,0.18276271084323525,0.5523867607116699
83,0.2228807434439659,0.5637996196746826
84,0.2081338008865714,0.5568667650222778
85,0.21695301961153746,0.5577561259269714
86,0.2129222322255373,0.5444322228431702
87,0.20019952999427915,0.5505023002624512
88,0.212367651052773,0.5610492825508118
89,0.20141017762944102,0.5534695982933044
90,0.1944212969392538,0.5537867546081543
91,0.17922619357705116,0.5412373542785645
92,0.22384163830429316,0.5371915102005005
93,0.196873739361763,0.5446040034294128
94,0.20634675212204456,0.5416753888130188
95,0.19042962044477463,0.5284010171890259
96,0.20044957846403122,0.5398432612419128
97,0.21246669441461563,0.5445298552513123
98,0.19613107200711966,0.5409596562385559
99,0.2220230009406805,0.5602624416351318
100,0.19954156409949064,0.551501989364624
101,0.19490458071231842,0.5536208152770996
102,0.19506055861711502,0.5529824495315552
103,0.19643134903162718,0.5392270088195801
104,0.1871297573670745,0.5542850494384766
105,0.19499889388680458,0.5474977493286133
106,0.20955412182956934,0.5557687282562256
107,0.19314217194914818,0.5450959205627441
108,0.1787125044502318,0.5441518425941467
109,0.20388105511665344,0.5559438467025757
110,0.18035351787693799,0.5487026572227478
111,0.19444390665739775,0.5606265068054199
112,0.2012491999194026,0.5503007173538208
113,0.17612085957080126,0.541531503200531
114,0.18568001873791218,0.550427258014679
115,0.17823213199153543,0.550198495388031
