epoch,train_loss,validation_loss
1,0.8118676443894705,0.012751645408570766
2,0.39348862941066426,0.007963525131344795
3,0.2209740359750059,0.003656939836218953
4,0.195127475178904,0.0034829636570066214
5,0.1693503857176337,0.003738282946869731
6,0.14898481846062672,0.003335836809128523
7,0.1498484436629547,0.003164550056681037
8,0.15650030018554795,0.0028801930602639914
9,0.14615798208655584,0.0027746756095439196
10,0.1456994268939727,0.00459517166018486
11,0.14980332020463216,0.007728636264801025
12,0.14613370162745318,0.0027184030041098595
13,0.14746734091184205,0.002868081210181117
14,0.13843809544212288,0.005124436691403389
15,0.13866020384658542,0.003207794390618801
16,0.13504087909435233,0.0027957046404480934
17,0.14983492686102787,0.0029166564345359802
18,0.14430497659163344,0.0069064670242369175
19,0.13994878597764504,0.0052366494201123714
20,0.13760293249247801,0.004694183357059956
21,0.1358848927128646,0.0028016718570142984
22,0.13280935802807411,0.0028539246413856745
23,0.15166095385534895,0.003879292169585824
24,0.13553513777959678,0.002960379235446453
25,0.1357380383544498,0.003493240335956216
26,0.13625701159859696,0.0027144900523126125
27,0.13506525615230203,0.004190554842352867
28,0.1386189579239322,0.0028227786533534527
29,0.12788546287144223,0.005173170939087868
30,0.1411631435362829,0.002887570997700095
31,0.13629374953193796,0.0027298873756080866
32,0.13299252949137655,0.0027015693485736847
33,0.13213205792837673,0.002901900326833129
34,0.13581210881885555,0.003200049279257655
35,0.13051905876232517,0.002726042177528143
36,0.12992527154791686,0.003935268148779869
37,0.12940292324249944,0.0067505789920687675
38,0.12842647406634772,0.003292236477136612
39,0.13032566810337207,0.004106342326849699
40,0.13197817875900203,0.0032396509777754545
41,0.13273695576936007,0.0029017445631325245
42,0.12625758225719133,0.0027858191169798374
43,0.12620169886698326,0.0033028090838342905
44,0.12732586859621936,0.0045957439579069614
45,0.12854750785562727,0.0029891212470829487
46,0.12544267878143323,0.003761118045076728
47,0.1288082838161952,0.004232157953083515
