epoch,train_loss,validation_loss
1,0.8920950285486273,0.7006217241287231
2,0.3769410511831174,0.2694470286369324
3,0.21875518867494287,0.23017306625843048
4,0.1772768745148504,0.24564531445503235
5,0.16999819592849627,0.18945461511611938
6,0.16269779112190008,0.175658717751503
7,0.1614139704788859,0.17475488781929016
8,0.15888174069491592,0.1805075705051422
9,0.15695160768322042,0.16082827746868134
10,0.15480855593105425,0.1769227236509323
11,0.15798268346367655,0.17143365740776062
12,0.15121716844874458,0.18716639280319214
13,0.15239907207118497,0.13795430958271027
14,0.15036279340652195,0.178694948554039
15,0.15077597787603736,0.1646391898393631
16,0.14798869429206526,0.1915457844734192
17,0.15625613726474144,0.18131069839000702
18,0.1494005151797791,0.13568441569805145
19,0.14755388754545837,0.16724230349063873
20,0.14683840987650124,0.1705762892961502
21,0.14660703803639155,0.12733212113380432
22,0.14845934323966503,0.15052446722984314
23,0.15245776623487473,0.1687099188566208
24,0.1510303794733576,0.18406769633293152
25,0.14427659996609027,0.13687805831432343
26,0.14478953386581428,0.17799684405326843
27,0.14418770191637245,0.1427685022354126
28,0.14135911476773186,0.16156043112277985
29,0.1789353385164931,0.1668546199798584
30,0.1489029948008121,0.14046601951122284
31,0.14520107982428493,0.14812251925468445
32,0.1451165751126167,0.1297895312309265
33,0.1725681582214059,0.1516013890504837
34,0.1463745146033329,0.14995306730270386
35,0.14084132785934048,0.13024494051933289
36,0.16744152874358603,0.17197656631469727
