epoch,train_loss,validation_loss
1,0.9254434466361999,1.8801593780517578
2,0.9336275935173035,1.8312784433364868
3,0.8437533438205719,1.7793704271316528
4,0.8934212684631347,1.7228655815124512
5,0.8162123799324036,1.6619116067886353
6,0.756200298666954,1.5996923446655273
7,0.7222169190645218,1.533216118812561
8,0.7890890002250671,1.4585309028625488
9,0.672589260339737,1.3748488426208496
10,0.6974906980991363,1.289745807647705
11,0.6034691154956817,1.2066664695739746
12,0.67875996530056,1.126725196838379
13,0.5446842819452286,1.0396589040756226
14,0.6106486678123474,0.9643848538398743
15,0.5680513501167297,0.8952964544296265
16,0.5092947304248809,0.8259203433990479
17,0.5883147537708282,0.7704694867134094
18,0.435816091299057,0.7127640247344971
19,0.4177580773830414,0.6618366241455078
20,0.36476102769374846,0.62127685546875
21,0.37229319512844083,0.5892125368118286
22,0.3211564615368843,0.561995267868042
23,0.3065977931022644,0.533195972442627
24,0.33768391609191895,0.5057927370071411
25,0.2825446218252182,0.47868677973747253
26,0.29635846614837646,0.4504990875720978
27,0.3091871619224548,0.42360326647758484
28,0.29930966794490815,0.4070746898651123
29,0.31221835017204286,0.3873247802257538
30,0.21381150633096696,0.365983247756958
31,0.24538497477769852,0.3506898283958435
32,0.22283029556274414,0.3275422751903534
33,0.22091755867004395,0.31709805130958557
34,0.22464175820350646,0.31315839290618896
35,0.19938803613185882,0.3138391077518463
36,0.19185277968645095,0.2947466969490051
37,0.19756556004285813,0.29445716738700867
38,0.22407878339290618,0.2894483208656311
39,0.17853651642799379,0.2971932291984558
40,0.1818208396434784,0.3095705509185791
41,0.20962886810302733,0.292812317609787
42,0.17432771250605583,0.28155162930488586
43,0.1556032195687294,0.2679237425327301
44,0.18048097640275956,0.26805102825164795
45,0.17449333518743515,0.2745765745639801
46,0.17866875007748603,0.2796945869922638
47,0.14027646332979202,0.2742176353931427
48,0.16621201932430268,0.2839633524417877
49,0.15980569869279862,0.28503188490867615
50,0.14589641317725183,0.2638936936855316
51,0.15723036453127862,0.25181150436401367
52,0.14473455622792245,0.27426719665527344
53,0.1261627271771431,0.29082292318344116
54,0.1547014147043228,0.2954884171485901
55,0.14950979948043824,0.2800665497779846
56,0.18363319337368011,0.2804511785507202
57,0.15823913961648942,0.3112158179283142
58,0.1545911356806755,0.30502498149871826
59,0.19116951525211334,0.28999757766723633
60,0.1333038866519928,0.31386828422546387
61,0.13294764757156372,0.3033512234687805
62,0.14003487676382065,0.2996480166912079
63,0.12321147583425045,0.3049795627593994
64,0.1362231805920601,0.3055582642555237
65,0.12669651955366135,0.30700987577438354
66,0.16079455614089966,0.2995138168334961
67,0.11703383922576904,0.31991517543792725
68,0.15636273771524428,0.330288290977478
69,0.12589079216122628,0.34917521476745605
70,0.1417124539613724,0.3422078490257263
71,0.17188739627599717,0.32679492235183716
