epoch,train_loss,validation_loss
1,0.9605294934340886,1.6478359699249268
2,0.8670869639941624,1.5701446533203125
3,0.8071593259062085,1.4886143207550049
4,0.7487448964800153,1.3960949182510376
5,0.7038128120558602,1.2892240285873413
6,0.6332014352083206,1.1797486543655396
7,0.5625087129218238,1.073965311050415
8,0.5079652156148639,0.9896275401115417
9,0.4981649007116045,0.9263744950294495
10,0.4527881784098489,0.8750935792922974
11,0.42580339525427136,0.8383622765541077
12,0.40173378586769104,0.8207013010978699
13,0.3902246952056885,0.8112260103225708
14,0.3692016878298351,0.7723404765129089
15,0.3618733137845993,0.75216144323349
16,0.3688447156122753,0.7408956289291382
17,0.3221161365509033,0.7370303869247437
18,0.3209641320364816,0.7419027090072632
19,0.3249226946915899,0.721466064453125
20,0.29163982399872374,0.7009908556938171
21,0.2733187366809164,0.6870922446250916
22,0.2946305572986603,0.6692785620689392
23,0.27870740635054453,0.6749706268310547
24,0.29182925820350647,0.690231204032898
25,0.27149992861918043,0.6641563773155212
26,0.3010242304631642,0.6731701493263245
27,0.26806129089423586,0.653873085975647
28,0.2559804788657597,0.6526685357093811
29,0.2591706040714468,0.6464982032775879
30,0.2466882084097181,0.6282525658607483
31,0.2704679487007005,0.6392807364463806
32,0.24917336021150863,0.6202393770217896
33,0.24779547325202397,0.6087661981582642
34,0.24203612761838095,0.628982663154602
35,0.2656187777008329,0.6287001967430115
36,0.2280870761190142,0.6120993494987488
37,0.240337501679148,0.6115021109580994
38,0.24815673061779567,0.6384866833686829
39,0.2407389549272401,0.5944631695747375
40,0.2241345260824476,0.6034634709358215
41,0.24823870190552302,0.639197051525116
42,0.23098854827029364,0.6518828272819519
43,0.23873303617749894,0.6114861369132996
44,0.22652358348880494,0.6134935617446899
45,0.2457990241902215,0.5992192625999451
46,0.2490376659802028,0.6194382309913635
47,0.24026105872222356,0.6063743829727173
48,0.24688222791467393,0.5902288556098938
49,0.2506164972271238,0.5950400233268738
50,0.21938819331782206,0.6027513146400452
51,0.23808302411011287,0.5956482291221619
52,0.2559834580336298,0.6119216680526733
53,0.2593646900994437,0.6103979349136353
54,0.25325352272817064,0.5869975686073303
55,0.23746599682739802,0.6076936721801758
56,0.2505789505583899,0.6133608222007751
57,0.235151829464095,0.621646523475647
58,0.22646851624761308,0.5923523306846619
59,0.20565966623170034,0.5970953106880188
60,0.2463573973093714,0.6099475622177124
61,0.22550584908042634,0.5872438549995422
62,0.21650023545537675,0.5992941856384277
63,0.23558331493820464,0.6002623438835144
64,0.23247848344700678,0.6276556253433228
65,0.21383235390697206,0.6105038523674011
66,0.21928899735212326,0.5871100425720215
67,0.2410311581833022,0.5919742584228516
68,0.21641401520797185,0.5845471620559692
69,0.21088192931243352,0.5711222887039185
70,0.22326571387904032,0.5992617011070251
71,0.19806541502475739,0.5915928483009338
72,0.21597160079649516,0.5846285820007324
73,0.22806538854326522,0.5929088592529297
74,0.21865421214273997,0.581478476524353
75,0.2612642134938921,0.6208956837654114
76,0.20304167377097265,0.5939417481422424
77,0.20944294333457947,0.6127952933311462
78,0.1875233437333788,0.5805267691612244
79,0.22008197222437179,0.5823416709899902
80,0.23739151443753922,0.6023701429367065
81,0.19719180251870835,0.6162497401237488
82,0.21171714471919195,0.5845023393630981
83,0.20719436343227113,0.6022804975509644
84,0.20571235035146987,0.6209068894386292
85,0.21620794704982213,0.6047096848487854
86,0.2277037182024547,0.5825052261352539
87,0.19876592606306076,0.6157512664794922
88,0.17350128612348012,0.6227778196334839
89,0.20708766047443664,0.6374030113220215
