epoch,train_loss,validation_loss
1,0.8994102891948488,1.699020266532898
2,0.8545069893201193,1.65290367603302
3,0.8159989366928736,1.6055183410644531
4,0.7708813266621696,1.5496420860290527
5,0.7336992621421814,1.492648959159851
6,0.6803305455380015,1.434918999671936
7,0.6849737266699473,1.368739366531372
8,0.6249652471807268,1.303971529006958
9,0.5764156555136045,1.2518421411514282
10,0.5541247783435715,1.2040854692459106
11,0.5445588214529885,1.169057846069336
12,0.5050177623828253,1.146775484085083
13,0.4663743192536963,1.1332018375396729
14,0.496576006213824,1.1054368019104004
15,0.45942551725440556,1.0914534330368042
16,0.43500952381226754,1.0761970281600952
17,0.44471340046988594,1.0566043853759766
18,0.5011869933870103,1.0595383644104004
19,0.3998383540246222,1.0307962894439697
20,0.35865671270423466,1.0055116415023804
21,0.35073862390385735,0.9863170981407166
22,0.45489516688717735,0.9711509346961975
23,0.3502516920367877,0.9323559999465942
24,0.3413069115744697,0.9173293709754944
25,0.30614713538024163,0.9227626323699951
26,0.3136761974957254,0.9234221577644348
27,0.3183153420686722,0.9198272228240967
28,0.2944924479557408,0.9149655103683472
29,0.41653084258238476,0.8956444263458252
30,0.44807469348112744,0.874271810054779
31,0.30416248738765717,0.8733665943145752
32,0.3031616633137067,0.9006021022796631
33,0.292122741540273,0.8942068815231323
34,0.3255981066160732,0.8855556845664978
35,0.3000652972194884,0.8801328539848328
36,0.28173819929361343,0.8713284134864807
37,0.2965942695736885,0.8453266620635986
38,0.2603914106471671,0.8379272818565369
39,0.27341113487879437,0.8408850431442261
40,0.27612048967017067,0.8390024304389954
41,0.2742411833670404,0.8483344316482544
42,0.2747238998611768,0.8374512195587158
43,0.27590561906496686,0.8271303176879883
44,0.2636861685249541,0.8319310545921326
45,0.2583754128879971,0.8286361694335938
46,0.26992564813958275,0.8233203291893005
47,0.3802292574610975,0.8246304988861084
48,0.25463562251793015,0.8071907162666321
49,0.2578647753430737,0.788885235786438
50,0.2590418747729725,0.797385036945343
51,0.257726544721259,0.7952693104743958
52,0.28187521464294857,0.7850812673568726
53,0.29367693182494903,0.7890251278877258
54,0.6534699578252103,0.777079701423645
55,0.2723427257604069,0.7422595620155334
56,0.2675385898134361,0.7434739470481873
57,0.259288945959674,0.7568514943122864
58,0.23102551326155663,0.7540619969367981
59,0.25698216549224323,0.7541205883026123
60,0.24872550037172106,0.7554792761802673
61,0.24764957444535363,0.7604141235351562
62,0.2242045739872588,0.7616475224494934
63,0.23830425863464674,0.7636989951133728
64,0.24545118916365835,0.7645024657249451
65,0.251059720499648,0.7627268433570862
66,0.22731293199790847,0.7697075009346008
67,0.23990564213858712,0.7673967480659485
68,0.2281864649719662,0.7681884765625
69,0.24511105267124045,0.7777332663536072
70,0.23083030535942978,0.7613750696182251
71,0.23011303154958618,0.7660748362541199
72,0.26213906208674115,0.7634962797164917
73,0.21400350766877332,0.7686265110969543
74,0.2344781963361634,0.7743564248085022
75,0.20389887483583558,0.7594528198242188
