epoch,train_loss,validation_loss
1,0.833878133032057,0.8512498736381531
2,0.35055485202206504,0.35670578479766846
3,0.24360000693963635,0.2912448048591614
4,0.21717321872711182,0.2674093246459961
5,0.2136785387992859,0.29725882411003113
6,0.21009617464409935,0.28365227580070496
7,0.20268395191265476,0.2461240440607071
8,0.2066033896472719,0.3277873396873474
9,0.20706406763444343,0.29381728172302246
10,0.2000656167252196,0.26934683322906494
11,0.2014627293166187,0.26683947443962097
12,0.1969601714776622,0.29920780658721924
13,0.19549919685555828,0.3044636845588684
14,0.19381515826616022,0.29808035492897034
15,0.1957451171345181,0.311560720205307
16,0.19141937430120176,0.3304753303527832
17,0.19145193385581175,0.31649690866470337
18,0.18675267603248358,0.3241465091705322
19,0.19157652505156067,0.34435439109802246
20,0.19185251142415735,0.3201564848423004
21,0.18731310901542506,0.3157801926136017
22,0.18765561996648708,0.28975149989128113
