epoch,train_loss,validation_loss
1,0.9551587998867035,1.5542795658111572
2,0.9457269981503487,1.493502140045166
3,0.8255561217665672,1.430370807647705
4,0.8448537401854992,1.365971326828003
5,0.7311697788536549,1.293018102645874
6,0.6454616226255894,1.2149609327316284
7,0.7140732109546661,1.1405665874481201
8,0.5839990191161633,1.063192367553711
9,0.5216441415250301,0.996667742729187
10,0.46350134536623955,0.9453922510147095
11,0.4453953802585602,0.9085695147514343
12,0.4376274198293686,0.8842608332633972
13,0.4309060834348202,0.861902117729187
14,0.4188604708760977,0.8509177565574646
15,0.43163964711129665,0.8323770761489868
16,0.4092893414199352,0.8062759041786194
17,0.37822407484054565,0.7842546105384827
18,0.37562347389757633,0.7784833908081055
19,0.3609551005065441,0.7688412666320801
20,0.3837881051003933,0.7578794956207275
21,0.3578304313123226,0.7403678894042969
22,0.3307478856295347,0.7258930802345276
23,0.3228041287511587,0.7322496175765991
24,0.34379496052861214,0.7386102676391602
25,0.34367002360522747,0.7391251921653748
26,0.3026249837130308,0.7236573696136475
27,0.3176856581121683,0.7101371884346008
28,0.3205668656155467,0.6979333162307739
29,0.3243331629782915,0.6918570399284363
30,0.33158531226217747,0.683087944984436
31,0.2959338538348675,0.6847964525222778
32,0.28632012102752924,0.6912863254547119
33,0.3278105668723583,0.6954353451728821
34,0.312491562217474,0.6737160682678223
35,0.286424258723855,0.6623839139938354
36,0.2853656690567732,0.6709375381469727
37,0.32365898601710796,0.6698250770568848
38,0.3045712932944298,0.6454469561576843
39,0.3272728752344847,0.6417961120605469
40,0.3042598236352205,0.6428112387657166
41,0.3067881837487221,0.6659520864486694
42,0.2879619412124157,0.6594994068145752
43,0.28353462740778923,0.6597912311553955
44,0.30221281573176384,0.6479479670524597
45,0.2987096169963479,0.6327205896377563
46,0.28902953304350376,0.6495758295059204
47,0.284151878207922,0.6497175693511963
48,0.29868609458208084,0.6346195936203003
49,0.2793719144538045,0.6479794383049011
50,0.26140764355659485,0.6566148996353149
51,0.2730955109000206,0.6441951990127563
52,0.2762013655155897,0.6421540975570679
53,0.32341316156089306,0.6448681950569153
54,0.2696783607825637,0.6344438791275024
55,0.31391160003840923,0.6370898485183716
56,0.28836092725396156,0.6404669284820557
57,0.2920339833945036,0.6637402176856995
58,0.2964716646820307,0.669335126876831
59,0.25156319327652454,0.6491833925247192
60,0.26536490488797426,0.6470673084259033
61,0.2640630090609193,0.6433355212211609
62,0.25155194476246834,0.639983594417572
63,0.28411258198320866,0.6343326568603516
64,0.2704298160970211,0.630980372428894
65,0.2953003756701946,0.6236161589622498
66,0.32088727690279484,0.6397354006767273
67,0.2771750520914793,0.6548662185668945
68,0.26250828243792057,0.6439957022666931
69,0.29293872602283955,0.6339560747146606
70,0.2774209678173065,0.6406627893447876
71,0.25473421066999435,0.621838390827179
72,0.2609849674627185,0.6378250122070312
73,0.26755423564463854,0.6388630867004395
74,0.250664965249598,0.6472042202949524
75,0.23462368920445442,0.6460645198822021
76,0.2562270201742649,0.6432591676712036
77,0.2848679218441248,0.6200833320617676
78,0.25965964794158936,0.6252239942550659
79,0.27042688243091106,0.6425415277481079
80,0.23688309453427792,0.6508691906929016
81,0.24250882491469383,0.6311663389205933
82,0.2516063805669546,0.6253413558006287
83,0.2614180678501725,0.6262915134429932
84,0.24515130370855331,0.6262376308441162
85,0.2423890121281147,0.6414435505867004
86,0.26915815845131874,0.6259976625442505
87,0.2796974815428257,0.6524859666824341
88,0.26677863392978907,0.637825071811676
89,0.26193876937031746,0.6573866009712219
90,0.2481705080717802,0.645736575126648
91,0.2916514575481415,0.6451910138130188
92,0.24192266445606947,0.6147905588150024
93,0.2624360742047429,0.6153485178947449
94,0.2336017545312643,0.6207390427589417
95,0.2508879592642188,0.6164531111717224
96,0.22909079026430845,0.6263582110404968
97,0.29728908464312553,0.6342687606811523
98,0.2695149350911379,0.6210944056510925
99,0.2474118797108531,0.6259737014770508
100,0.2363512860611081,0.6271650791168213
101,0.24058001022785902,0.6293559074401855
102,0.2740905936807394,0.6297681331634521
103,0.25004451535642147,0.6136465072631836
104,0.2544682752341032,0.6235429048538208
105,0.25020741391927004,0.6357774138450623
106,0.2532308083027601,0.6299793720245361
107,0.23258089646697044,0.6108903884887695
108,0.23968848679214716,0.6186518669128418
109,0.23862433806061745,0.641169011592865
110,0.25608658231794834,0.6417636871337891
111,0.23902662843465805,0.6262706518173218
112,0.2469516173005104,0.6273212432861328
113,0.2582651972770691,0.6254715323448181
114,0.21701779030263424,0.6170308589935303
115,0.24619939737021923,0.6220755577087402
116,0.2410467229783535,0.6329914927482605
117,0.3116806582547724,0.6419870257377625
118,0.24486389942467213,0.6184948086738586
119,0.23053409531712532,0.6141999363899231
120,0.24528209120035172,0.6227671504020691
121,0.28323803935199976,0.6300700902938843
122,0.23238981515169144,0.6214249134063721
123,0.25224222522228956,0.6287103891372681
124,0.23463028203696012,0.6270700693130493
125,0.2659954847767949,0.6276753544807434
126,0.21866955514997244,0.6339492797851562
127,0.224222207441926,0.6415351629257202
