epoch,train_loss,validation_loss
1,0.8080624482697911,0.014816355891525745
2,0.35361449668804806,0.0034858928993344307
3,0.17072600022786194,0.002979900687932968
4,0.12544373717779914,0.0035036990884691477
5,0.11247192318033841,0.00199513859115541
6,0.10876177233229908,0.002171873115003109
7,0.1084178004724284,0.0038559879176318645
8,0.100990161842977,0.0022542329970747232
9,0.10189515127179523,0.0028921100310981274
10,0.09632876737871104,0.0023378771729767323
11,0.10448922998168403,0.0020865376573055983
12,0.10827988163671559,0.0032411289867013693
13,0.11875222757872608,0.0025111394934356213
14,0.10130645919384228,0.0020701696630567312
15,0.11088028198315038,0.0026153421495109797
16,0.10159738273877236,0.0021650074049830437
17,0.09686322127365404,0.004786677658557892
18,0.09329983961975409,0.0022441598121076822
19,0.09791413673924075,0.0027192633133381605
20,0.09849267582305604,0.0029190119821578264
